4685825399066903,言诚2333,Sun Sep 26 23:48:16 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
国家鼓励生育，企业辞退孕妇，在女性社会地位难以改变的现在，年轻人恐婚恐生的情绪是不可能有所改善的。","
 国家鼓励 生育 企业 辞退 孕妇 女性 社会地位 难以 改变 年轻人 恐婚 恐生 情绪 是不可能 有所改善",x x vn n v n n x d v n v an n x l,"
 x,国家鼓励 x,生育 vn,企业 n,辞退 v,孕妇 n,女性 n,社会地位 x,难以 d,改变 v,年轻人 n,恐婚 v,恐生 an,情绪 n,是不可能 x,有所改善 l"
4685956907536474,哒哒哒哒哒哒哒冒蓝光加特林,Mon Sep 27 08:30:50 +0800 2021,#女子怀孕七个月被公司称没产假劝退#以后企业家们又想出一个高招，采用外派“模式，反正你是外派的管我何事,企业家 想出 高招 采用 外派 模式 反正 管我 何事,n v nr v n n d x r,"企业家 n,想出 v,高招 nr,采用 v,外派 n,模式 n,反正 d,管我 x,何事 r"
4685730213532204,新闻晨报,Sun Sep 26 17:30:02 +0800 2021,【#女性的正当权益不应被侵犯# ！】女职工保护的法规↓为自己，也为身边的她，转发！ #女子怀孕七个月被公司称没产假劝退#,女性 正当权益 不应 侵犯   女职工 保护的 法规 ↓ 也为 身边 转发,n l v v x n x n x x s v,"女性 n,正当权益 l,不应 v,侵犯 v,  x,女职工 n,保护的 x,法规 n,↓ x,也为 x,身边 s,转发 v"
4685921318601632,乐乐乐的小薇柏,Mon Sep 27 06:09:25 +0800 2021,#女子怀孕七个月被公司称没产假劝退#女性太难了！三胎政策会导致女性就业越来越难，对女性社会保障不够,女性 太难 三胎 政策 导致 就业 越来越难 社会保障,n x m n v v x n,"女性 n,太难 x,三胎 m,政策 n,导致 v,就业 v,越来越难 x,社会保障 n"
4685956337372424,wenyunkiyo,Mon Sep 27 08:28:34 +0800 2021,#女子怀孕七个月被公司称没产假劝退#太锤子了结屁婚生屁娃,太 锤子 了结 屁 婚生 屁娃,n n v n x n,"太 n,锤子 n,了结 v,屁 n,婚生 x,屁娃 n"
4685730376582328,樱兔爱吃草莓,Sun Sep 26 17:30:40 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
哎，这样下去还有人想生孩子吗，连工作都保不住，怎么养孩子","
 人想 生孩子 工作 保不住 养孩子",x x x vn v x,"
 x,人想 x,生孩子 x,工作 vn,保不住 v,养孩子 x"
4685834713827914,押沙龙,Mon Sep 27 00:25:17 +0800 2021,如果我是一个私营企业主，一个岗位男的也能干女的也能干，来了两个求职者，一个是28岁的已婚男子，一个是28岁的已婚女子，背景能力工资要求看不出明显区别，你猜我招谁？,我是一个 私营企业主 岗位 男 能干 来了 两个 求职者 28 岁 已婚 男子 背景 能力 工资 看不出 区别 你猜我 招,x x n b n x m n m m v n n n vn v n x n,"我是一个 x,私营企业主 x,岗位 n,男 b,能干 n,来了 x,两个 m,求职者 n,28 m,岁 m,已婚 v,男子 n,背景 n,能力 n,工资 vn,看不出 v,区别 n,你猜我 x,招 n"
4685954978154356,false_Liu,Mon Sep 27 08:23:10 +0800 2021,#女子怀孕七个月被公司称没产假劝退#以为生孩子只有生的时候才会痛？以为生孩子一天就能解决？其实从怀孕就开始各种身体不适，孕吐盆骨疼水肿便秘，生完孩子身体受损，做不好月子一身月子病，还要至少六个月的哺乳。这些都是资本家看不到的痛，也是没有经历的人无法体会的 上海,生孩子 生 才会 痛 就能 解决 就开始 身体不适 孕吐 盆骨 疼 水肿 便秘 生完 孩子 身体 受损 做 不好 月子 一身 月子病 至少 六个月 哺乳 这些都是 资本家 看不到 经历 的人 体会   上海,x v x an x v x x v x v n a v n n v v d n m n d m n x n v n x n x ns,"生孩子 x,生 v,才会 x,痛 an,就能 x,解决 v,就开始 x,身体不适 x,孕吐 v,盆骨 x,疼 v,水肿 n,便秘 a,生完 v,孩子 n,身体 n,受损 v,做 v,不好 d,月子 n,一身 m,月子病 n,至少 d,六个月 m,哺乳 n,这些都是 x,资本家 n,看不到 v,经历 n,的人 x,体会 n,  x,上海 ns"
4685954666727678,刘也Yea的大笨妞,Mon Sep 27 08:21:56 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这些就业问题不解决，一天到晚喊着三胎有用吗？也就公务员事业单位会没那么在意产假问题，其他企业也是从利益角度考虑，也不全是他们的错。归根结底还是需要国家从制度上出台一些保护怀孕女性和维护企业利益的政策。,就业问题 不解决 一天到晚 喊着 三胎 有用吗 也就 公务员 事业单位 在意 企业 是从 利益 角度 不全是 他们的 错 国家 制度 出台 保护 女性 维护 政策,x x l x m v x n n v n v n n l x v n n v v n v n,"就业问题 x,不解决 x,一天到晚 l,喊着 x,三胎 m,有用吗 v,也就 x,公务员 n,事业单位 n,在意 v,企业 n,是从 v,利益 n,角度 n,不全是 l,他们的 x,错 v,国家 n,制度 n,出台 v,保护 v,女性 n,维护 v,政策 n"
4685953799293801,还要磕,Mon Sep 27 08:18:29 +0800 2021,#女子怀孕七个月被公司称没产假劝退#女性真的很难 这还鼓励三胎 就让女的什么也不干在家生孩子得了,女性 真的很难   这还 鼓励 三胎 就让 不干 在家 生孩子,n x x x v m v x r x,"女性 n,真的很难 x,  x,这还 x,鼓励 v,三胎 m,就让 v,不干 x,在家 r,生孩子 x"
4685953484721768,甜豆先生_,Mon Sep 27 08:17:14 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
谁还敢生孩子🥲","
 谁还敢 生孩子 🥲",x x x x,"
 x,谁还敢 x,生孩子 x,🥲 x"
4685733799397665,墨客书笔墨,Sun Sep 26 17:44:17 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#

国家提倡二胎，医院提倡母乳，专家不建议隔代带娃
婚姻法要求女性经济独立，宝宝需要妈妈时刻陪伴
老公要求老婆貌美如花，婆婆要求儿媳孝顺顾家有事业
这样的社会压力谁还敢生 济南·鲁商盛景家园","
 国家 提倡 二胎 医院 母乳 专家 建议 隔代 娃 婚姻法 女性 经济 独立 宝宝 妈妈 时刻 陪伴 老公 老婆 貌美如花 婆婆 儿媳 孝顺 顾家 事业 社会压力 谁还敢 生   济南 鲁商 盛景 家园",x n v m n n n n n ng n n n v nr n n n nr n i n n nz n n x x vn x ns nr n n,"
 x,国家 n,提倡 v,二胎 m,医院 n,母乳 n,专家 n,建议 n,隔代 n,娃 ng,婚姻法 n,女性 n,经济 n,独立 v,宝宝 nr,妈妈 n,时刻 n,陪伴 n,老公 nr,老婆 n,貌美如花 i,婆婆 n,儿媳 n,孝顺 nz,顾家 n,事业 n,社会压力 x,谁还敢 x,生 vn,  x,济南 ns,鲁商 nr,盛景 n,家园 n"
4685866452648384,橘子洲吃西瓜头,Mon Sep 27 02:31:24 +0800 2021,#女子怀孕七个月被公司称没产假劝退#这是我到目前为止看过的最让人😅的发言。,这是我 目前为止 看过 最让人 😅 发言,x i v n x v,"这是我 x,目前为止 i,看过 v,最让人 n,😅 x,发言 v"
4685952515834046,烏栗卡七,Mon Sep 27 08:13:22 +0800 2021,#女子怀孕七个月被公司称没产假劝退# 休完产假上班一个月了 感觉力不从心,  休完 上班 一个月 感觉 力不从心,x x v m n i,"  x,休完 x,上班 v,一个月 m,感觉 n,力不从心 i"
4685716321736464,范范不是饭T,Sun Sep 26 16:34:50 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
？？？？
一边鼓励妇女多生，一边鼓励独立女性，职场女性，好家伙，一人劈成三个用呗","
 鼓励 妇女 生 独立 女性 职场 好家伙 一人 劈成 三个",x v n n v n n e x v m,"
 x,鼓励 v,妇女 n,生 n,独立 v,女性 n,职场 n,好家伙 e,一人 x,劈成 v,三个 m"
4685952264439649,赞赞与歆_,Mon Sep 27 08:12:23 +0800 2021,"#女子怀孕七个月被公司称没产假劝退#
？？？？21世纪了还有这么不正规的公司吗？五险一金不是白交的啊～","
 21 世纪 还有这么 正规 五险 一金 白交",x m n x a n n x,"
 x,21 m,世纪 n,还有这么 x,正规 a,五险 n,一金 n,白交 x"
